Solapur,Maharashtra,August,31.3,21.8,119.8
Solapur,Maharashtra,September,31.7,21.6,182.4
Solapur,Maharashtra,October,32.6,20.7,85.4
Solapur,Maharashtra,November,31,17.6,26.4
Solapur,Maharashtra,December,29.9,15.2,7.8
Sri Niketan,West Bengal,January,25,11.8,11.6
Sri Niketan,West Bengal,February,28.3,14.5,23.5
Sri Niketan,West Bengal,March,33.8,19.2,28.4
Sri Niketan,West Bengal,April,37.4,23.4,44.9
Sri Niketan,West Bengal,May,37.3,25,98.4
Sri Niketan,West Bengal,June,35.1,26,242.8
Sri Niketan,West Bengal,July,32.6,25.8,317.2
Sri Niketan,West Bengal,August,32.2,25.8,276.5
Sri Niketan,West Bengal,September,32.2,25.3,253.3
Sri Niketan,West Bengal,October,31.5,22.6,97.2
Sri Niketan,West Bengal,November,29.3,17.2,17.2
Sri Niketan,West Bengal,December,26,12.6,8.6
Srinagar,Jammu and Kashmir,January,5,-2.3,62.2
Srinagar,Jammu and Kashmir,February,7.6,-0.8,71.4
Srinagar,Jammu and Kashmir,March,13.5,3.4,101.1
Srinagar,Jammu and Kashmir,April,19.3,7.4,90.7
Srinagar,Jammu and Kashmir,May,24.2,10.9,68.2
Srinagar,Jammu and Kashmir,June,28.9,14.5,36.3
Srinagar,Jammu and Kashmir,July,30.3,18.2,54.3
Srinagar,Jammu and Kashmir,August,29.7,17.7,64.6
Srinagar,Jammu and Kashmir,September,27.6,12.5,35.4
Srinagar,Jammu and Kashmir,October,22.1,5.6,30.9
Srinagar,Jammu and Kashmir,November,15.4,0.3,19.7
Srinagar,Jammu and Kashmir,December,8.5,-2,41.4
Surat,Gujarat,January,30.9,14.7,2.1
Surat,Gujarat,February,32.4,16.2,1
Surat,Gujarat,March,35.8,20.1,0.8
Surat,Gujarat,April,37.2,23.6,2.2
Surat,Gujarat,May,36.2,26.3,6.4
Surat,Gujarat,June,33.8,26.7,212.8
Surat,Gujarat,July,30.8,25.5,440.8
Surat,Gujarat,August,30.4,25.1,233.4
Surat,Gujarat,September,31.8,24.6,169.7
Surat,Gujarat,October,35.3,23,33.5
Surat,Gujarat,November,34.3,19.2,12.4
Surat,Gujarat,December,32,15.9,2.1
Thiruvananthapuram,Kerala,January,30.7,22.4,22.9
Thiruvananthapuram,Kerala,February,31.2,23,21.9
Thiruvananthapuram,Kerala,March,32.1,24.4,36.4
Thiruvananthapuram,Kerala,April,32.1,25.3,110.5
Thiruvananthapuram,Kerala,May,31.3,25.2,210
Thiruvananthapuram,Kerala,June,29.3,23.9,343.5
Thiruvananthapuram,Kerala,July,28.8,23.4,218.6
Thiruvananthapuram,Kerala,August,29,23.5,143.2
Thiruvananthapuram,Kerala,September,29.6,23.6,152.5
Thiruvananthapuram,Kerala,October,29.5,23.6,267.9
Thiruvananthapuram,Kerala,November,29.6,23.3,199
Thiruvananthapuram,Kerala,December,30.3,22.8,70.2
Tirupathy,Andhra Pradesh,January,29.9,18.7,22
Tirupathy,Andhra Pradesh,February,32.8,20.1,19.7
Tirupathy,Andhra Pradesh,March,36.7,22.6,2.9
Tirupathy,Andhra Pradesh,April,39.3,26.2,13.9
Tirupathy,Andhra Pradesh,May,40.3,27.9,45.7
Tirupathy,Andhra Pradesh,June,37.8,27.2,69.7
Tirupathy,Andhra Pradesh,July,35.7,25.9,113
Tirupathy,Andhra Pradesh,August,34.8,25.5,118.6
Tirupathy,Andhra Pradesh,September,34.8,25.1,119.1
Tirupathy,Andhra Pradesh,October,32.7,23.5,157.5
Tirupathy,Andhra Pradesh,November,30.1,21.7,218.7
Tirupathy,Andhra Pradesh,December,28.9,19.9,130.5
Tura,Meghalya,January,23,11.5,8.7
Tura,Meghalya,February,25.2,13.4,11
Tura,Meghalya,March,29.3,17.4,53.4
Tura,Meghalya,April,31.2,20.4,147.8
Tura,Meghalya,May,30.1,20.7,402.8
Tura,Meghalya,June,29.1,21.3,611.5
Tura,Meghalya,July,28.8,22.2,628.3
Tura,Meghalya,August,28.8,22.1,458.8
Tura,Meghalya,September,29.1,21.6,377.4
Tura,Meghalya,October,28.8,19.6,210.7
Tura,Meghalya,November,26.6,15.9,28.5
Tura,Meghalya,December,23.8,12.9,2.4
Udaipur (Dabok),Rajasthan,January,24.3,7,2.4
Udaipur (Dabok),Rajasthan,February,27,9.3,13.8
Udaipur (Dabok),Rajasthan,March,32.6,14.6,6.2
Udaipur (Dabok),Rajasthan,April,37.3,20.2,5.2
Udaipur (Dabok),Rajasthan,May,39.7,25,16.9
Udaipur (Dabok),Rajasthan,June,37.3,26.1,75.2
Udaipur (Dabok),Rajasthan,July,32,24.5,175.1
Udaipur (Dabok),Rajasthan,August,30.2,23.2,195.3
Udaipur (Dabok),Rajasthan,September,32.3,21.4,89.4
Udaipur (Dabok),Rajasthan,October,33.4,16.9,16.3
Udaipur (Dabok),Rajasthan,November,29.4,11.8,12.8
Udaipur (Dabok),Rajasthan,December,25.5,7.8,2.9
Uthagamandalam,Tamilnadu,January,20.3,5.6,20.5
Uthagamandalam,Tamilnadu,February,20.9,6.5,10.2
Uthagamandalam,Tamilnadu,March,22.2,8.8,25.8
Uthagamandalam,Tamilnadu,April,22.6,10.7,75.4
Uthagamandalam,Tamilnadu,May,22,11.4,147.5
Uthagamandalam,Tamilnadu,June,18.3,11.2,136.7
Uthagamandalam,Tamilnadu,July,16.9,11,181.1
Uthagamandalam,Tamilnadu,August,17.4,10.9,123.7
Uthagamandalam,Tamilnadu,September,18.5,10.4,134.9
Uthagamandalam,Tamilnadu,October,18.8,10.1,189.2
Uthagamandalam,Tamilnadu,November,18.7,8.6,139.9
Uthagamandalam,Tamilnadu,December,19.7,6.7,52.8
Varanasi (Babatpur),Uttar Pradesh,January,23.2,8.8,17.6
Varanasi (Babatpur),Uttar Pradesh,February,26.7,11.3,15
Varanasi (Babatpur),Uttar Pradesh,March,33,16.3,7.9
Varanasi (Babatpur),Uttar Pradesh,April,38.8,22,4.4
Varanasi (Babatpur),Uttar Pradesh,May,40.9,26.2,10.5
Varanasi (Babatpur),Uttar Pradesh,June,38.8,27.9,96.6
Varanasi (Babatpur),Uttar Pradesh,July,33.8,26.4,309.9
Varanasi (Babatpur),Uttar Pradesh,August,32.8,26,273.2
Varanasi (Babatpur),Uttar Pradesh,September,32.7,25,246.4
Varanasi (Babatpur),Uttar Pradesh,October,32.7,20.7,35.1
Varanasi (Babatpur),Uttar Pradesh,November,29.3,14.1,10.7
Varanasi (Babatpur),Uttar Pradesh,December,24.6,9.6,6.5
Vijayawada,Andhra Pradesh,January,30.2,18.6,6.2
Vijayawada,Andhra Pradesh,February,32.7,20.6,4.6
Vijayawada,Andhra Pradesh,March,35.6,23.3,4.6
Vijayawada,Andhra Pradesh,April,38.2,26.2,4.8
Vijayawada,Andhra Pradesh,May,39.9,27.8,20.8
Vijayawada,Andhra Pradesh,June,37.2,26.9,80.8
Vijayawada,Andhra Pradesh,July,33.7,25,173
Vijayawada,Andhra Pradesh,August,33.1,25,146.2
Vijayawada,Andhra Pradesh,September,32.4,24.5,179.9
Vijayawada,Andhra Pradesh,October,32.4,23.2,57.2
Vijayawada,Andhra Pradesh,November,31,20.9,52.3
Vijayawada,Andhra Pradesh,December,30.3,19.7,5.8
Vishakhapatnam,Andhra Pradesh,January,27.7,20.6,14.2
Vishakhapatnam,Andhra Pradesh,February,29.2,22.2,21.1
Vishakhapatnam,Andhra Pradesh,March,30.8,24.4,8.3
Vishakhapatnam,Andhra Pradesh,April,31.8,26.3,25.6
Vishakhapatnam,Andhra Pradesh,May,33.1,27.5,68.7
Vishakhapatnam,Andhra Pradesh,June,32.8,27.4,124.6
Vishakhapatnam,Andhra Pradesh,July,31.2,26.2,142.1
Vishakhapatnam,Andhra Pradesh,August,31.3,26,165.2
Vishakhapatnam,Andhra Pradesh,September,31.3,25.8,164
Vishakhapatnam,Andhra Pradesh,October,31.1,24.9,238.2
Vishakhapatnam,Andhra Pradesh,November,29.6,23.1,124
Vishakhapatnam,Andhra Pradesh,December,27.9,20.9,6.7
